Volume (%),RD.1.2.246.352.71.7.787609392710.2951235.20220421111147.dcm_original,RTDose_modified.dcm_original
12.830835646006785,62.50465333333333,59.60798666666667
12.930835646006784,62.49442166666667,59.60108833333334
13.030835646006784,62.48901666666667,59.595683333333334
13.130835646006785,62.47666999999999,59.58222333333333
13.230835646006785,62.468848,59.57320666666667
13.330835646006785,62.462362,59.56780166666667
13.430835646006784,62.455875999999996,59.561876
13.530835646006784,62.450325,59.55539
13.630835646006785,62.44484,59.547380000000004
13.730835646006785,62.43458428571429,59.53736333333333
13.830835646006785,62.42995142857143,59.5318325
13.930835646006784,62.42531857142857,59.52777875
14.030835646006784,62.42068571428571,59.523542857142864
14.130835646006785,62.41605285714286,59.518910000000005
14.230835646006785,62.408735,59.51247
14.330835646006785,62.39917,59.49917
14.430835646006784,62.385040000000004,59.48836
14.530835646006784,62.374608333333335,59.480529999999995
